hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,97,2017,July,27,6,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
Resort Hotel,0,194,2016,August,36,31,4,10,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,75.0,,0,Transient,86.46,0,0
City Hotel,0,152,2016,August,32,4,0,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.7,0,2
City Hotel,0,46,2017,June,25,24,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,1
City Hotel,0,193,2016,September,40,30,1,2,2,0.0,0,BB,Groups,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,132.0,0,0
City Hotel,0,167,2017,August,31,4,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,148.5,0,0
Resort Hotel,0,197,2016,April,18,30,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,C,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,0,102,2015,October,42,16,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
City Hotel,0,53,2016,October,43,16,2,2,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,2,No Deposit,21.0,,0,Transient-Party,66.5,0,0
City Hotel,0,221,2016,August,33,12,0,1,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,147,Transient-Party,73.0,0,0
Resort Hotel,0,119,2015,September,37,12,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,102.6,0,1
City Hotel,0,396,2017,June,26,25,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,62,2016,September,38,11,2,0,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,152.1,0,1
City Hotel,0,118,2017,May,19,9,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,91.67,0,0
City Hotel,0,265,2016,June,26,24,1,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,6.0,,0,Transient-Party,83.33,0,0
Resort Hotel,0,213,2016,May,21,16,1,1,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,298.0,,0,Transient-Party,54.5,0,0
City Hotel,0,423,2017,July,29,22,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1
City Hotel,0,25,2017,June,26,27,0,1,2,0.0,0,BB,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,280.0,0,Transient-Party,100.0,0,0
Resort Hotel,0,33,2016,November,47,13,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,41.53,0,1
City Hotel,0,26,2017,June,25,20,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.0,0,1
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,1,308,2016,December,53,29,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.91,0,0
City Hotel,0,196,2016,August,36,28,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,105.3,0,0
City Hotel,0,91,2017,April,14,2,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9.0,,0,Transient,162.0,0,4
Resort Hotel,0,225,2016,May,22,28,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,D,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,1,132,2017,June,25,22,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
City Hotel,0,31,2017,January,1,1,2,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.33,0,2
City Hotel,1,6,2017,July,28,15,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.0,0,1
City Hotel,0,227,2016,October,43,16,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,72.76,0,0
City Hotel,0,208,2017,May,21,24,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,114.4,0,0
City Hotel,0,55,2017,June,23,5,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
City Hotel,0,221,2016,September,40,29,0,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,115.5,0,2
Resort Hotel,1,337,2017,May,21,27,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,102.21,0,0
City Hotel,0,42,2016,April,18,24,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,81.73,0,1
City Hotel,0,4,2016,December,53,25,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,95.2,0,1
Resort Hotel,0,164,2017,May,22,28,1,0,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient,62.0,0,0
Resort Hotel,0,62,2016,October,44,23,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240.0,,0,Transient,49.0,0,1
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,182,2017,August,33,14,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,0
City Hotel,1,14,2016,November,47,16,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.0,0,0
City Hotel,0,71,2016,May,20,10,0,3,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,205.0,,0,Transient-Party,98.0,0,0
City Hotel,0,213,2016,October,41,6,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,1,D,G,0,No Deposit,8.0,,0,Group,122.4,0,1
City Hotel,0,120,2016,June,25,15,0,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.75,0,0
City Hotel,0,131,2017,April,17,23,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,99.0,0,2
City Hotel,0,292,2016,July,30,21,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0
City Hotel,1,85,2017,April,15,9,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0
City Hotel,0,109,2017,May,20,18,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,130.33,0,0
City Hotel,0,386,2016,October,44,23,2,0,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,256,2016,June,25,15,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,31,2017,April,16,21,2,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0
City Hotel,0,346,2016,September,38,13,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0
City Hotel,0,66,2015,November,46,12,2,8,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,46.63,0,0
Resort Hotel,0,26,2017,March,11,14,0,5,2,0.0,0,HB,Direct,Direct,0,0,0,E,G,0,No Deposit,,,0,Transient-Party,105.0,0,1
City Hotel,1,61,2017,May,20,17,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.0,0,1
City Hotel,0,13,2016,April,18,26,0,3,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,96.0,0,0
City Hotel,0,154,2016,October,43,17,1,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,2
City Hotel,0,243,2016,September,40,27,2,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.75,0,0
City Hotel,0,208,2017,May,21,24,0,2,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,114.4,0,0
City Hotel,0,7,2016,August,35,24,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.0,1,2
City Hotel,0,69,2017,March,11,18,1,1,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,77.0,0,0
City Hotel,0,320,2016,August,34,18,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,24,2015,November,45,3,0,4,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,16.0,,0,Transient,60.75,0,1
City Hotel,0,377,2016,October,42,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,265,2016,June,26,24,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,104,2016,April,18,28,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.75,0,0
City Hotel,0,0,2017,August,34,23,0,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,98.0,,0,Transient-Party,115.0,0,0
City Hotel,0,36,2016,September,40,28,0,3,1,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,2,No Deposit,21.0,,0,Transient-Party,76.0,0,0
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,102,2016,May,19,5,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.6,0,1
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,1,171,2017,June,22,2,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0
City Hotel,0,90,2016,April,18,25,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,1
City Hotel,1,170,2017,April,17,27,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,0
City Hotel,0,62,2016,July,30,23,1,1,2,1.0,0,HB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,173.25,1,2
City Hotel,0,21,2017,March,11,16,1,3,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,70.0,0,0
City Hotel,0,66,2016,September,36,2,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,87.3,0,1
City Hotel,0,248,2017,April,15,9,2,0,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,80.0,0,1
City Hotel,1,52,2017,August,34,24,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,1
City Hotel,0,76,2016,June,25,13,1,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,116.28,0,0
City Hotel,0,16,2016,January,6,31,2,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,43.0,0,0
City Hotel,0,278,2017,June,24,14,0,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,110.0,0,2
City Hotel,0,292,2016,July,30,21,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0
City Hotel,1,175,2017,April,18,30,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,2
City Hotel,0,194,2016,August,33,13,0,1,2,1.0,0,BB,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,128.4,0,1
Resort Hotel,0,185,2016,April,17,18,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,C,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
City Hotel,0,227,2016,August,36,29,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.75,0,0
City Hotel,0,414,2017,July,28,13,0,2,1,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,95.5,0,0
City Hotel,0,194,2016,August,34,14,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.05,0,2
City Hotel,0,256,2016,October,43,16,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,333.0,0,Transient-Party,100.75,0,0
City Hotel,0,17,2016,March,12,14,1,4,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,16.0,,0,Transient,82.0,0,0
City Hotel,0,51,2017,February,5,4,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,95.4,0,1
Resort Hotel,0,78,2016,September,40,29,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient,78.0,0,1
City Hotel,0,153,2017,June,26,30,2,5,2,0.0,0,HB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,153.51,0,0
Resort Hotel,0,47,2016,November,47,18,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.8,0,2
Resort Hotel,0,31,2017,April,17,23,2,4,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,93.0,0,0
City Hotel,0,336,2016,September,39,21,2,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21.0,,0,Transient-Party,81.88,0,0
Resort Hotel,0,7,2015,December,52,26,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,55.0,0,1
City Hotel,0,170,2016,April,15,8,2,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,78.0,0,0
City Hotel,1,155,2016,November,48,25,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,1
City Hotel,0,93,2017,February,5,3,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2
City Hotel,0,405,2017,July,27,4,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,114.4,0,0
City Hotel,0,93,2017,June,25,22,2,3,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,85.0,0,0
City Hotel,0,3,2015,November,45,6,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,101.0,0,2
City Hotel,0,22,2017,May,19,9,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,0
City Hotel,1,210,2017,July,29,17,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1
City Hotel,1,60,2017,March,10,5,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,91.8,0,0
City Hotel,0,6,2015,December,50,10,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0.0,0,0
City Hotel,1,175,2017,July,27,6,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,117.9,0,0
Resort Hotel,1,208,2016,October,44,28,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,0
City Hotel,1,82,2016,June,27,27,1,0,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,0
Resort Hotel,0,75,2017,March,10,11,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,70.0,0,1
City Hotel,0,418,2016,September,40,26,1,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,223,Transient-Party,107.0,0,0
City Hotel,0,287,2017,April,17,28,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,112.85,0,0
Resort Hotel,1,36,2017,February,7,17,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,,0,Transient,48.0,0,1
City Hotel,0,94,2017,July,28,14,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.1,0,0
City Hotel,1,294,2017,April,17,26,2,6,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2
City Hotel,0,4,2017,May,19,8,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,170.0,0,2
City Hotel,0,122,2017,June,22,2,1,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,99.0,0,1
City Hotel,0,197,2017,August,35,29,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
Resort Hotel,0,225,2016,May,22,28,1,1,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,E,0,No Deposit,298.0,,0,Transient-Party,87.0,0,0
City Hotel,0,53,2016,August,33,8,2,5,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,85.0,0,0
City Hotel,0,50,2017,March,12,22,0,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,57.93,0,1
City Hotel,0,233,2017,June,26,29,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,111.06,0,2
City Hotel,0,237,2016,August,32,6,3,6,2,1.0,0,BB,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,93.25,0,1
City Hotel,0,233,2016,May,22,25,0,4,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,95.4,0,1
City Hotel,0,377,2016,October,42,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,65,2017,January,2,12,0,2,2,0.0,0,BB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,366.0,0,Transient-Party,75.0,0,0
City Hotel,0,107,2017,August,33,19,2,2,3,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,22.0,,0,Transient,116.1,0,1
City Hotel,0,46,2016,February,7,7,2,3,2,0.0,0,BB,Direct,Direct,0,0,0,B,B,1,No Deposit,14.0,,0,Transient,65.11,0,0
City Hotel,0,76,2017,January,4,22,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,1
Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,,0,Transient,101.0,1,0
Resort Hotel,0,33,2016,November,48,20,4,9,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,54.0,0,0
City Hotel,1,216,2017,June,25,20,0,5,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,1
City Hotel,0,257,2015,October,41,4,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,65.29,0,2
City Hotel,1,239,2016,October,44,28,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,128.7,0,0
Resort Hotel,0,201,2016,May,21,16,3,8,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient-Party,46.98,0,2
Resort Hotel,0,6,2016,June,27,29,0,2,1,0.0,0,BB,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,120.0,1,0
City Hotel,0,405,2017,July,27,4,0,2,1,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,91.5,0,0
City Hotel,0,21,2016,September,40,25,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1
City Hotel,1,77,2017,April,13,1,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,127.8,0,0
City Hotel,1,302,2017,March,11,15,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,0
City Hotel,0,34,2016,November,46,7,1,2,1,0.0,0,BB,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,169.2,0,0
City Hotel,0,8,2016,January,1,2,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,,0,Transient,92.95,0,1
City Hotel,0,2,2016,April,17,17,2,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,61.38,0,0
City Hotel,1,111,2016,November,48,21,1,5,3,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,115.6,0,1
City Hotel,0,11,2017,July,29,21,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.0,0,1
City Hotel,0,31,2016,September,38,16,1,2,1,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,70.0,0,0
City Hotel,0,52,2015,November,46,12,2,3,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0
Resort Hotel,0,226,2017,June,25,22,2,8,2,0.0,0,HB,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314.0,,0,Transient,128.0,0,0
Resort Hotel,0,160,2016,September,37,8,0,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,,0,Transient,99.0,0,1
City Hotel,0,346,2016,September,38,13,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
City Hotel,0,45,2017,January,5,29,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,72.0,0,1
City Hotel,0,39,2015,August,33,14,0,2,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0
City Hotel,0,332,2017,January,2,9,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.35,0,1
Resort Hotel,0,128,2017,April,15,13,2,8,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,1,No Deposit,493.0,,0,Contract,80.0,0,0
Resort Hotel,0,31,2017,April,17,23,2,4,2,0.0,0,HB,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,93.0,0,0
City Hotel,0,3,2017,February,9,28,0,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,100.3,0,1
City Hotel,0,5,2017,May,18,5,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,1
Resort Hotel,0,4,2015,October,41,7,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,67.0,0,0
City Hotel,0,126,2017,May,21,26,2,4,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0
City Hotel,0,107,2016,November,48,24,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,0
City Hotel,0,136,2016,August,35,26,0,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,0
